Overall_Rank,Tier,Pos_Rank,Pos_Tier,Primary_Pos,Name,Team,Pos,PlayerId,R,HR,RBI,SB,OBP,QS+W,SV+HLD,K,ERA,WHIP,True_Value_Uninflated,Market_Value,Bargain_Value,ROI_Percent,Profile,Draft_Day_Inflation_Value,Total_Z,Target,R_Z,HR_Z,RBI_Z,SB_Z,Impact_OBP_Z,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z
838,7,54,OF 7,OF,Tyler O'Neill,BAL,OF,15711,48.715,18.103,49.241,5.08,0.315,,,107.019,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.989281215221896,False,0.4610171115363653,0.9696928620958242,0.5377786268627556,-0.06594346558325256,-0.04559266488322267,,,,,
839,7,55,OF 7,OF,Austin Hays,CHW,OF,19363,52.799,13.508,52.512,5.558,0.3,,,109.457,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.099531745016473,False,0.6091400154467876,0.45780529731654107,0.657659590127423,-0.01656375095694337,-0.7940918096394971,,,,,
840,7,531,RP 7,RP,Taylor Rogers,MIN,RP,13449,27.802,6.761,,,,2.682,25.197,58.47,4.036,1.323,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,2.254041685647519,False,,,,,,-0.41252776072646785,2.6371804498044282,0.07968216839806531,0.16499289599516448,-0.2507047789119647
841,7,532,RP 7,RP,Tanner Scott,LAD,RP,17586,26.876,6.825,,,,4.217,23.766,70.494,3.547,1.241,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,4.128589907351281,False,,,,,,-0.187225853974562,2.452114178909155,0.3452274981902875,1.0407692484362363,0.4010379884344058
842,7,533,RP 7,RP,Tyler Rogers,TOR,RP,15541,29.78,6.568,,,,3.87,25.537,45.633,3.692,1.202,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,3.8615317078903213,False,,,,,,-0.2381677230081893,2.681047665485554,-0.2037792120611475,0.8357857920823992,0.7717718720403267
843,7,21,C 7,C,Bo Naylor,CLE,C,21865,50.348,16.654,51.426,3.868,0.301,,,111.128,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.3267316181601205,False,0.5202488647968574,0.8083214993416692,0.6178751926760193,-0.19110629269799337,-0.7411559005153646,,,,,
844,7,56,OF 7,OF,Cam Smith,HOU,OF,35108,53.27,10.444,47.86,7.141,0.312,,,123.393,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.4239068088256162,False,0.626229166889565,0.11650235846004862,0.48716759559546546,0.146953877089302,-0.18764136985302365,,,,,
845,7,142,SP 7,SP,Jacob Lopez,ATH,SP,25098,65.071,18.735,,,,16.961,0.0,128.442,4.297,1.281,0.0,0.0,0.0,0.0,Balanced,0.0,2.659255115231329,False,,,,,,1.6836168920263743,-0.6211034172977374,1.624894611755649,-0.5489814212398287,0.14807668419805833
846,7,534,RP 7,RP,Eric Lauer,TOR,RP,19316,28.977,8.991,,,,4.772,2.108,54.989,4.194,1.272,0.0,0.0,0.0,0.0,Balanced,0.0,-0.3348162467748812,False,,,,,,-0.10581222978889297,-0.34850831836804336,0.0028195948105788336,-0.08564461222449306,0.1334875365336435
847,7,57,OF 7,OF,Brandon Marsh,PHI,OF,20202,58.076,13.068,51.883,11.292,0.33,,,132.821,,,0.0,0.0,0.0,0.0,Balanced,0.0,3.4229630315887745,False,0.800515300534324,0.4087644454805874,0.6346172587799358,0.5756654030072168,0.7437221893701731,,,,,
848,7,535,RP 7,RP,Jason Adam,SDP,RP,11861,21.384,5.558,,,,3.718,21.787,55.325,3.418,1.169,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,3.7885656711599207,False,,,,,,-0.2605125023678862,2.19616131160946,0.010237321199143138,1.0450512596745507,0.8245292655783659
849,7,28,1B 7,1B,Josh Bell,MIN,1B/DH,13145,60.122,19.64,64.363,0.731,0.328,,,100.254,,,0.0,0.0,0.0,0.0,Balanced,0.0,3.623753554328353,False,0.8747145682269767,1.1409236419046862,1.0920150494328826,-0.515143730774014,0.7257957872445898,,,,,
850,7,29,1B 7,1B,Gavin Sheets,SDP,1B/OF/DH,19901,48.355,14.495,55.448,2.23,0.304,,,95.472,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.427632320903178,False,0.447968137238591,0.5678074261280377,0.7652735447997507,-0.3603646430897254,-0.614987011178047,,,,,
851,7,30,1B 7,1B,Coby Mayo,BAL,1B/3B,28312,23.233,7.332,23.13,1.618,0.301,,,56.754,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.6896079632530023,False,-0.46312082279903455,-0.23018482476089563,-0.41921297174926603,-0.42356423266792587,-0.32801285025142995,,,,,
852,7,536,RP 7,RP,Tony Santillan,CIN,RP,19926,33.083,8.816,,,,2.782,24.467,68.935,4.15,1.335,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,2.1512956612722944,False,,,,,,-0.39784312581844283,2.5426986086018264,0.3107932595547168,-0.01813653615691762,-0.3955717458824607
853,7,143,SP 7,SP,Jared Jones,PIT,SP,27863,39.571,10.647,,,,11.167,0.477,84.9,3.996,1.233,5.04,0.0,0.0,0.0,Balanced,0.0,2.002579097236417,False,,,,,,0.8330501893201839,-0.5594150482634535,0.6633395320472266,0.32931010585671355,0.6153959114672114
854,7,537,RP 7,RP,Jordan Leasure,CHW,RP,29950,30.163,9.163,,,,3.255,21.648,68.467,4.081,1.264,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,2.434993680265532,False,,,,,,-0.32853775602859403,2.178180718694531,0.3004517255631579,0.10080165658736011,0.20730502007915613
855,7,18,3B 7,3B,Connor Norby,MIA,3B,29592,52.829,13.137,49.858,8.267,0.299,,,121.587,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.181664663548901,False,0.6102244076966582,0.4164737297764709,0.5603994744970312,0.26315960737423705,-0.8561584811524634,,,,,
856,7,144,SP 7,SP,Spencer Arrighetti,HOU,SP,29921,50.628,13.66,,,,10.061,0.596,90.468,4.597,1.351,0.2,0.0,0.0,0.0,Balanced,0.0,-0.859425408906744,False,,,,,,0.6706457315970024,-0.5440166521116906,0.7863116998571669,-1.1654183506334441,-0.7373952475241975
857,7,24,2B 7,2B,Nolan Gorman,STL,2B,22263,56.433,20.629,62.041,3.7,0.291,,,162.072,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.628341026615899,False,0.7409535148499583,1.2511040200640642,1.006904659970285,-0.20852573896582943,-1.388689100451523,,,,,
858,7,58,OF 7,OF,Lars Nootbaar,STL,OF,21454,58.469,14.716,50.596,5.539,0.335,,,99.789,,,0.0,0.0,0.0,0.0,Balanced,0.0,3.2431850979652745,False,0.814782856089478,0.5924615390569258,0.5874330733548437,-0.018604713057461822,1.0477865133748832,,,,,
859,7,25,2B 7,2B,Hyeseong Kim,LAD,2B,35322,18.92,2.593,15.691,7.929,0.293,,,40.815,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.576065829504763,False,-0.6195598184450867,-0.7581359979595931,-0.6918506279091026,0.2282897285718567,-0.4189336568488412,,,,,
860,7,22,C 7,C,Harry Ford,WSN,C,29958,31.7,6.264,29.006,4.765,0.315,,,70.542,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.0035572664014432,False,-0.156063733048878,-0.34920859869205495,-0.20382746414662706,-0.0984594209913609,-0.017673788540174748,,,,,
861,7,145,SP 7,SP,Zack Littell,WSN,SP,15823,78.205,23.947,,,,17.989,0.251,108.405,4.492,1.241,0.0,0.0,0.0,0.0,Balanced,0.0,2.346024837876506,False,,,,,,1.8345120487719582,-0.5887036948987534,1.1824147557042586,-1.4194804240407697,0.9305294842839951
862,7,538,RP 7,RP,Victor Vodnik,COL,RP,24614,33.05,6.619,,,,3.504,23.948,60.069,4.369,1.487,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,0.19003110311800078,False,,,,,,-0.2918665393933383,2.4755762341301883,0.1149997325934534,-0.40078877816053515,-1.6289929860206114
863,7,31,1B 7,1B,Spencer Horwitz,PIT,1B/2B,26477,57.007,11.137,52.241,1.87,0.344,,,88.283,,,0.0,0.0,0.0,0.0,Balanced,0.0,3.197202479765117,False,0.7617673179335954,0.1936843260928264,0.6477418951017669,-0.39751717687294874,1.4804264556625657,,,,,
864,7,146,SP 7,SP,Mick Abel,MIN,SP,27756,65.575,15.574,,,,12.751,0.483,103.221,4.734,1.414,0.0,0.0,0.0,0.0,Balanced,0.0,-1.8161693169573978,False,,,,,,1.0655233888368303,-0.558628324586399,1.0679357631519601,-1.9050021111694309,-1.8838934284686966
865,7,59,OF 7,OF,Jake Mangum,PIT,OF,26202,33.508,2.332,29.247,13.772,0.311,,,54.934,,,0.0,0.0,0.0,0.0,Balanced,0.0,-0.3523237974903375,False,-0.09048157567626738,-0.7872853366303729,-0.1950019616995538,0.8318185411289682,-0.17936424237046836,,,,,
866,7,60,OF 7,OF,Dominic Canzone,SEA,OF,26438,46.819,15.218,50.507,4.296,0.297,,,96.669,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.8287403861259447,False,0.3922543120127966,0.6483872719548105,0.5841894813009985,-0.14694053388313016,-0.8769854483858114,,,,,
867,7,61,OF 7,OF,Mike Yastrzemski,ATL,OF,14854,55.927,16.09,50.558,4.567,0.318,,,106.015,,,0.0,0.0,0.0,0.0,Balanced,0.0,2.3254216533310013,False,0.7225768742810804,0.7454551824606408,0.5860440096391291,-0.11894650766331626,0.12789712251109156,,,,,
868,7,539,RP 7,RP,Matt Strahm,KCR,RP,13799,26.525,7.602,,,,3.822,21.533,67.96,3.52,1.138,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,4.623712292370002,False,,,,,,-0.2452186378800521,2.163379865296165,0.2892666156619736,1.080459186971008,1.246512050333379
869,7,62,OF 7,OF,Dylan Beavers,BAL,OF,31695,48.341,11.502,40.803,10.142,0.324,,,94.698,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.9011674024146605,False,0.447474901967747,0.2343140368256122,0.22853785901732077,0.45686405644768513,0.36883308045552005,,,,,
870,7,147,SP 7,SP,Jeffrey Springs,ATH,SP,17677,88.391,26.827,,,,20.575,0.0,137.15,4.558,1.3,0.2,0.0,0.0,0.0,QS+W Specialist,0.0,1.8769949682389755,False,,,,,,2.2141252019856297,-0.6211034172977374,1.8171945861278358,-1.8782623743450124,-0.2145713520895426
871,7,63,OF 7,OF,Anthony Santander,TOR,OF/DH,14551,14.093,5.414,15.454,0.166,0.305,,,26.67,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.0340553442184337,False,-0.7946220722954387,-0.44384117748245144,-0.7005331924012606,-0.5735684399400248,-0.14093771259370738,,,,,
872,7,148,SP 7,SP,Cade Cavalli,WSN,SP,27473,69.161,15.621,,,,15.953,0.0,113.966,4.229,1.344,0.0,0.0,0.0,0.0,Balanced,0.0,1.261818710536265,False,,,,,,1.535610804709862,-0.6211034172977374,1.3052190916578335,-0.33707423894620114,-0.9769978015201053
873,7,540,RP 7,RP,Adrian Morejon,SDP,RP,20039,26.68,5.968,,,,5.31,18.411,64.528,3.418,1.199,0.0,0.0,0.0,0.0,Balanced,0.0,4.144285803796313,False,,,,,,-0.026860480314886123,1.759616308724498,0.2134839075713633,1.304092747526743,0.7740906585971185
874,7,149,SP 7,SP,Brandon Pfaadt,ARI,SP,27782,88.889,24.177,,,,21.263,0.0,144.081,4.483,1.26,0.0,0.0,0.0,0.0,QS+W Specialist,0.0,3.2100487711157504,False,,,,,,2.315103169810132,-0.6211034172977374,1.9702528225051466,-1.575072118791538,0.636548228201378
875,7,150,SP 7,SP,Zebby Matthews,MIN,SP,31827,60.375,17.988,,,,13.66,0.338,120.045,4.105,1.233,0.0,0.0,0.0,0.0,Balanced,0.0,3.2425681998015943,False,,,,,,1.19901219587688,-0.5773662877473021,1.43946249361104,0.11801697718714917,0.9142741244703152
876,7,151,SP 7,SP,Justin Steele,CHC,SP,17312,31.832,8.344,,,,11.446,0.178,68.239,3.647,1.173,5.6,0.0,0.0,0.0,Balanced,0.0,2.808541492477026,False,,,,,,0.8739654606909291,-0.5980899394001266,0.2954256031277983,0.9962770396512163,1.1082622189369677
877,7,64,OF 7,OF,Matt Wallner,MIN,OF,26466,60.163,24.191,62.514,4.886,0.326,,,147.556,,,0.0,0.0,0.0,0.0,Balanced,0.0,4.298548260588825,False,0.8762087809592399,1.6479316307857075,1.0242587937273,-0.08602566503688654,0.5341335244624819,,,,,
878,7,152,SP 7,SP,Hurston Waldrep,ATL,SP,33527,27.375,5.793,,,,6.924,0.0,44.465,4.418,1.409,0.0,0.0,0.0,0.0,Balanced,0.0,-1.8058103581734986,False,,,,,,0.21022084366205146,-0.6211034172977374,-0.2295767350356064,-0.398250473626343,-0.8109136511124484
879,7,17,SS 7,SS,Javier Báez,DET,SS,12979,38.888,8.929,41.342,5.271,0.268,,,88.082,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.5565972810096835,False,0.10463286797185958,-0.05226635223119724,0.24826329679562167,-0.04619385205895414,-1.960590478096744,,,,,
880,7,23,C 7,C,Carson Kelly,CHC,C,13620,39.926,11.594,41.983,1.844,0.312,,,73.631,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.2971888247006883,False,0.14228557813291948,0.24464135841850848,0.2717747578412921,-0.40015410816982305,-0.15309243261418154,,,,,
881,7,153,SP 7,SP,Will Warren,NYY,SP,30182,63.701,17.281,,,,13.467,0.474,122.858,4.284,1.306,0.0,0.0,0.0,0.0,Balanced,0.0,1.6512882945104168,False,,,,,,1.1706397137347828,-0.559748798067937,1.5015823636051793,-0.4959136837265385,-0.25868535895666916
882,7,26,2B 7,2B,Jeff McNeil,ATH,2B/OF,15362,60.164,11.962,56.703,4.022,0.328,,,68.227,,,0.0,0.0,0.0,0.0,Balanced,0.0,3.052543632920553,False,0.8762450482585666,0.2855941460943299,0.8112849059793844,-0.17520827212553372,0.7448212788941924,,,,,
883,7,19,3B 7,3B,Ryan McMahon,NYY,3B,15112,52.978,16.413,50.981,2.951,0.309,,,149.163,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.6583885497798843,False,0.6156572491358093,0.7815061130697153,0.6015509452095474,-0.28589947981195246,-0.348100064614112,,,,,
884,7,27,2B 7,2B,Andrés Giménez,TOR,2B,19950,62.886,10.816,54.646,19.988,0.305,,,97.633,,,0.0,0.0,0.0,0.0,Balanced,0.0,3.047547517981056,False,0.9749682637559862,0.1579341912583022,0.7358796371479536,1.4738849735911632,-0.6931600006789382,,,,,
885,7,154,SP 7,SP,Reynaldo López,ATL,SP,16400,62.368,16.47,,,,16.604,0.535,128.38,3.959,1.281,1.87,0.0,0.0,0.0,Balanced,0.0,3.8696229627828864,False,,,,,,1.6312158080473733,-0.5518664319959102,1.6235254571379323,0.6611309375968875,0.14882754819607394
886,7,155,SP 7,SP,Tyler Mahle,SFG,SP,16358,62.865,16.198,,,,16.032,0.0,107.357,4.023,1.265,0.0,0.0,0.0,0.0,Balanced,0.0,3.353164975108193,False,,,,,,1.5472639719496804,-0.6211034172977374,1.1592716260370501,0.4227737042491769,0.42032145131700854
887,7,156,SP 7,SP,Chad Patrick,MIL,SP,30113,73.476,22.055,,,,15.235,0.076,132.243,4.334,1.282,0.0,0.0,0.0,0.0,Balanced,0.0,2.4376864966346905,False,,,,,,1.4302772123954957,-0.6112668627153363,1.7088326230772706,-0.7607995357191848,0.14192301116740472
888,7,157,SP 7,SP,Max Meyer,MIA,SP,27474,65.756,17.462,,,,14.491,0.3,114.723,4.341,1.312,0.0,0.0,0.0,0.0,Balanced,0.0,1.2550185094390836,False,,,,,,1.32100638217017,-0.5823532675844626,1.3219360278773724,-0.7058791660909082,-0.36367824043487856
889,7,65,OF 7,OF,Owen Caissie,MIA,OF,27496,47.229,12.24,46.021,4.589,0.306,,,129.205,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.7227414529051748,False,0.40712753146670777,0.316564970288776,0.41977418239082104,-0.11665662255357463,-0.47471563385165333,,,,,
890,7,66,OF 7,OF,Harrison Bader,SFG,OF,18030,58.203,13.631,51.011,13.458,0.303,,,116.182,,,0.0,0.0,0.0,0.0,Balanced,0.0,2.2226388419961025,False,0.8051357544685553,0.4715750594404026,0.6026468028638975,0.7993862486409724,-0.7020040065387598,,,,,
891,7,24,C 7,C,Moisés Ballesteros,CHC,C,28820,38.874,10.227,40.634,1.722,0.325,,,63.602,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.4177489356950726,False,0.10411787232141952,0.09227158773237937,0.22234754604676146,-0.41280889949348315,0.3469502193351213,,,,,
892,7,541,RP 7,RP,Luke Weaver,NYM,RP,16918,31.681,9.537,,,,3.944,23.999,71.994,3.923,1.198,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,3.991393440836424,False,,,,,,-0.22733385945148296,2.4822551095279306,0.3783411651139317,0.4054554048358732,0.8107072444905885
893,7,542,RP 7,RP,Clayton Beeter,WSN,RP,27494,29.171,6.845,,,,2.421,25.864,69.192,3.949,1.354,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,2.351086825677281,False,,,,,,-0.4508299510079113,2.7233644510404655,0.31647525121824044,0.3256513750056049,-0.5161448135697935
894,7,158,SP 7,SP,Zach Eflin,BAL,SP,13774,73.692,22.409,,,,18.294,0.302,107.545,4.418,1.239,1.12,0.0,0.0,0.0,Balanced,0.0,2.8341797726842053,False,,,,,,1.8792529882992872,-0.5820139574384087,1.1634232561681905,-1.0737678155468324,0.9168947373639862
895,7,159,SP 7,SP,Grant Holmes,ATL,SP,16944,66.407,17.26,,,,14.663,0.78,129.881,4.212,1.327,0.2,0.0,0.0,0.0,Balanced,0.0,1.9746414233212664,False,,,,,,1.3462035303818407,-0.5201812781438366,1.6566722487700698,-0.2638567791331732,-0.6372384583903713
896,7,160,SP 7,SP,Dustin May,STL,SP,19716,73.451,17.406,,,,17.379,0.28,127.012,4.29,1.298,0.2,0.0,0.0,0.0,Balanced,0.0,2.5164340796897777,False,,,,,,1.744983192978615,-0.5849005505749779,1.5933157229921868,-0.5944532123560571,-0.15128429218991882
897,7,543,RP 7,RP,Kyle Finnegan,DET,RP,15009,28.865,6.949,,,,4.028,19.243,57.838,3.896,1.266,0.0,0.0,0.0,0.0,Balanced,0.0,2.4226413742962163,False,,,,,,-0.2150522315294568,1.8671597802064028,0.06573445780855304,0.41855252186185726,0.19231873381564765
898,7,25,C 7,C,Carlos Narváez,BOS,C,19722,42.283,11.968,44.189,2.526,0.303,,,109.456,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.21558076313108787,False,0.22774946899646908,0.2862180188119158,0.35263732448987106,-0.3297171595641261,-0.5784630098022133,,,,,
899,7,544,RP 7,RP,Alex Vesia,LAD,RP,25007,25.929,8.128,,,,3.911,23.983,75.096,3.562,1.182,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,4.612218692036676,False,,,,,,-0.23209891557944043,2.4801201969854967,0.4468585204750463,0.9742384138722211,0.8525769219573246
900,7,161,SP 7,SP,Corbin Burnes,ARI,SP,19361,15.302,3.921,,,,5.347,0.0,33.854,3.597,1.21,10.45,0.0,0.0,0.0,Balanced,0.0,-0.22964960023127262,False,,,,,,-0.021370073981184918,-0.6211034172977374,-0.4638965062882936,0.534992739170027,0.37186076530885154
901,7,162,SP 7,SP,Cristian Javier,HOU,SP,17606,77.89,21.816,,,,16.444,0.0,124.661,4.687,1.332,0.2,0.0,0.0,0.0,Balanced,0.0,-0.08696003488293885,False,,,,,,1.60765697359731,-0.6211034172977374,1.5413982632139358,-2.105404810133994,-0.7624030500851001
902,7,163,SP 7,SP,Robby Snelling,MIA,SP,sa3020707,38.8,9.259,,,,11.139,0.165,68.216,4.103,1.337,0.0,0.0,0.0,0.0,Balanced,0.0,0.24970816309343755,False,,,,,,0.8288707276003853,-0.5997460160161747,0.29491989924480316,0.08169907199202629,-0.4919293941776646
903,7,32,1B 7,1B,Paul Goldschmidt,NYY,1B,9218,43.409,10.957,39.148,3.946,0.312,,,81.031,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.17962524706813088,False,0.26858282130848726,0.17358671211916424,0.16785519954215783,-0.18310254000724557,-0.16833133727420985,,,,,
904,7,545,RP 7,RP,JoJo Romero,STL,RP,19574,26.472,5.507,,,,3.978,29.931,57.437,3.573,1.299,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,4.498279129776896,False,,,,,,-0.22226903300979783,3.7366299713135604,0.056881327385285965,0.9714156412761937,-0.07421840153234813
905,7,164,SP 7,SP,Justin Verlander,DET,SP,8700,68.052,18.715,,,,15.467,0.0,107.236,4.402,1.292,0.0,0.0,0.0,0.0,Balanced,0.0,1.5168430615805584,False,,,,,,1.464297179341269,-0.6211034172977374,1.1565995662186035,-0.9376327613892338,-0.03583788152958088
906,7,18,SS 7,SS,Ha-Seong Kim,ATL,SS,27506,41.986,8.042,34.184,13.474,0.324,,,65.156,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.315607120150787,False,0.21697808109641648,-0.151152406085421,-0.014071831383017751,0.8010698357987885,0.3276693822922692,,,,,
907,7,33,1B 7,1B,Triston Casas,BOS,1B,22514,20.461,7.141,23.233,0.317,0.331,,,46.314,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.6568144540303287,False,-0.5636574032627927,-0.2514622266058498,-0.41542694848189615,-0.5578890791229698,0.3002829140700115,,,,,
908,7,34,1B 7,1B,Jake Cronenworth,SDP,1B/2B,18036,64.702,13.984,61.018,4.073,0.331,,,114.506,,,0.0,0.0,0.0,0.0,Balanced,0.0,3.8394479860095934,False,1.0408333060633455,0.5108456188955907,0.9694109348732919,-0.1700036121941002,0.976070165175884,,,,,
909,7,546,RP 7,RP,Troy Melton,DET,RP,31807,26.883,7.551,,,,5.808,2.67,50.845,3.913,1.241,0.0,0.0,0.0,0.0,Balanced,0.0,0.3379487272512246,False,,,,,,0.046355702970412034,-0.2758708609203414,-0.0886973498142737,0.3604869663402797,0.3638180267050424
910,7,67,OF 7,OF,Jonny DeLuca,TBR,OF,26365,30.22,6.212,27.718,10.489,0.287,,,59.284,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.2409164845482308,False,-0.20972482913277715,-0.35500838684875585,-0.25106662570822474,0.49272549578473046,-0.8954428116345504,,,,,
911,7,26,C 7,C,Miguel Amaya,CHC,C,21693,30.694,7.739,35.441,1.08,0.296,,,62.787,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.5044649302555868,False,-0.1925558896314809,-0.18484487501033575,0.0319945059331218,-0.4791649567737001,-0.6498631969303708,,,,,
912,7,547,RP 7,RP,Louis Varland,TOR,RP,27691,29.41,8.007,,,,3.738,19.942,64.74,3.773,1.221,0.0,0.0,0.0,0.0,Balanced,0.0,3.1185679523805505,False,,,,,,-0.2575840899201677,1.957570934138513,0.21816111641059519,0.6615699128914911,0.5859200722317781
913,7,20,3B 7,3B,Enrique Hernández,LAD,3B/OF,10472,21.992,5.965,23.382,0.923,0.281,,,45.981,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.47343524559041,False,-0.5081575551030262,-0.3824955503505389,-0.40996232051321413,-0.4952882475051289,-0.7786722795634675,,,,,
914,7,165,SP 7,SP,Luis Morales,ATH,SP,32227,62.026,17.278,,,,13.428,0.307,99.782,4.542,1.336,0.0,0.0,0.0,0.0,Balanced,0.0,-0.0727380905431694,False,,,,,,1.1649834207926035,-0.5813461992089035,0.9920006814022813,-1.271280995097031,-0.694615163482957
915,7,28,2B 7,2B,Luis Rengifo,MIL,2B/3B,19858,45.389,8.116,41.107,11.385,0.301,,,77.554,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.7270987786457026,False,0.340421087814967,-0.14290503157061935,0.23967602427340695,0.585260816931213,-0.7259957962539554,,,,,
916,7,27,C 7,C,Sean Murphy,ATL,C,19352,40.267,14.38,43.709,0.413,0.312,,,95.753,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.4686942553615028,False,0.15463096682375416,0.5550180354175254,0.33502297035339496,-0.5479980562145766,-0.17077964663780734,,,,,
917,7,548,RP 7,RP,Bryan King,HOU,RP,25890,27.437,7.241,,,,3.682,20.088,62.455,3.614,1.183,0.0,0.0,0.0,0.0,Balanced,0.0,3.7944142299797634,False,,,,,,-0.2658032575621801,1.9764692420330694,0.1676989354921426,0.9250887027537976,0.8840773017240983
918,7,68,OF 7,OF,Lane Thomas,KCR,OF,16939,47.29,12.196,42.87,13.276,0.3,,,101.607,,,0.0,0.0,0.0,0.0,Balanced,0.0,1.1409297801719573,False,0.4093470901855065,0.3116185508850588,0.30426565451625265,0.7806292285268958,-0.7197889676661381,,,,,
919,7,166,SP 7,SP,Eduardo Rodriguez,ARI,SP,13164,70.332,18.111,,,,16.343,0.322,118.198,4.408,1.358,0.0,0.0,0.0,0.0,Balanced,0.0,0.6847156142017033,False,,,,,,1.5928079201038907,-0.579514519247451,1.3986749358864845,-0.9901032883523406,-1.1931248433468784
920,7,21,3B 7,3B,Brady House,WSN,3B,29993,50.538,12.146,53.07,5.944,0.279,,,137.633,,,0.0,0.0,0.0,0.0,Balanced,0.0,-0.22615894037575143,False,0.5271650387784738,0.3061262428534537,0.678103382756067,0.02329181815879872,-2.0750967289015305,,,,,
921,7,35,1B 7,1B,Kody Clemens,MIN,1B/2B/3B/OF/DH,20572,33.11,13.038,35.527,3.218,0.292,,,69.232,,,0.0,0.0,0.0,0.0,Balanced,0.0,0.06880808628454638,False,-0.10491233407839191,0.40544455137629065,0.03516113139585897,-0.2582545655303852,-0.7808512123015858,,,,,
922,7,22,3B 7,3B,Max Muncy,LAD,3B,13301,59.232,20.827,62.235,2.874,0.343,,,108.275,,,0.0,0.0,0.0,0.0,Balanced,0.0,4.432236963281538,False,0.8424656856656068,1.273251501538366,1.0140149069583755,-0.29383919421816984,1.3582477931779777,,,,,
923,7,29,2B 7,2B,Max Muncy,ATH,2B,29779,40.64,10.918,41.368,3.781,0.289,,,106.638,,,0.0,0.0,0.0,0.0,Balanced,0.0,-0.5435831517303383,False,0.16816954966243997,0.16934214952273116,0.24921988157082353,-0.2000954086700643,-1.1324122708260496,,,,,
924,7,28,C 7,C,Dalton Rushing,LAD,C,31382,24.174,6.51,24.951,0.774,0.307,,,57.51,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.9148338977686292,False,-0.42901142778220086,-0.32181390203948557,-0.3524609468038568,-0.5107159998365126,-0.214788784225688,,,,,
925,7,167,SP 7,SP,Landen Roupp,SFG,SP,30076,59.569,13.038,,,,14.404,0.309,112.092,4.09,1.346,0.0,0.0,0.0,0.0,Balanced,0.0,1.610017555046425,False,,,,,,1.3082463255251084,-0.5810878372912911,1.2638352891804014,0.16791873475577815,-0.9029667337300141
926,7,549,RP 7,RP,Bennett Sousa,HOU,RP,21345,23.461,6.376,,,,3.422,10.0,57.92,3.63,1.193,0.0,0.0,0.0,0.0,Balanced,0.0,1.7952545679449754,False,,,,,,-0.30388084031179036,0.6719630665805212,0.06754085857837906,0.7636935530046551,0.6804986683774152
927,7,19,SS 7,SS,Miguel Rojas,LAD,SS,7802,20.224,3.2,17.032,2.483,0.302,,,25.312,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.577396227235035,False,-0.5722781403127676,-0.6905772669955789,-0.6427129571001692,-0.33418847785013045,-0.27718921821826176,,,,,
928,7,30,2B 7,2B,Kristian Campbell,BOS,2B,33644,14.232,2.831,12.619,1.665,0.326,,,32.16,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.010933419194015,False,-0.7895736642291514,-0.7316849087923726,-0.8044454205488607,-0.4186818299102585,0.1350119619118669,,,,,
